slug,source_token,lookup_id,原配置来源token,精确查询已验证,候选字段
commandcode/gpt-5.6-luna,models.dev/azure-cognitive-services,gpt-5.6-luna,否,是,"{""context_window"":1050000,""input_modalities"":[""text"",""image"",""pdf""],""max_input_tokens"":922000,""max_output_tokens"":128000,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""none""},{""effort"":""low""},{""effort"":""medium""},{""effort"":""high""},{""effort"":""xhigh""},{""effort"":""max""}]}"
commandcode/gpt-5.6-luna,models.dev/azure,gpt-5.6-luna,否,是,"{""context_window"":1050000,""input_modalities"":[""text"",""image"",""pdf""],""max_input_tokens"":922000,""max_output_tokens"":128000,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""none""},{""effort"":""low""},{""effort"":""medium""},{""effort"":""high""},{""effort"":""xhigh""},{""effort"":""max""}]}"
commandcode/gpt-5.6-luna,models.dev/cortecs,gpt-5.6-luna,否,是,"{""context_window"":1050000,""input_modalities"":[""text"",""image"",""pdf""],""max_input_tokens"":922000,""max_output_tokens"":128000,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""low""},{""effort"":""medium""},{""effort"":""high""}]}"
commandcode/gpt-5.6-luna,models.dev/github-copilot,gpt-5.6-luna,否,是,"{""context_window"":1050000,""input_modalities"":[""text"",""image"",""pdf""],""max_input_tokens"":922000,""max_output_tokens"":128000,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""none""},{""effort"":""low""},{""effort"":""medium""},{""effort"":""high""},{""effort"":""xhigh""},{""effort"":""max""}]}"
commandcode/gpt-5.6-luna,models.dev/llmgateway,gpt-5.6-luna,否,是,"{""context_window"":1050000,""input_modalities"":[""text"",""image"",""pdf""],""max_input_tokens"":922000,""max_output_tokens"":128000,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""none""},{""effort"":""low""},{""effort"":""medium""},{""effort"":""high""},{""effort"":""xhigh""},{""effort"":""max""}]}"
commandcode/gpt-5.6-luna,models.dev/openai,gpt-5.6-luna,是,是,"{""context_window"":1050000,""input_modalities"":[""text"",""image"",""pdf""],""max_input_tokens"":922000,""max_output_tokens"":128000,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""none""},{""effort"":""low""},{""effort"":""medium""},{""effort"":""high""},{""effort"":""xhigh""},{""effort"":""max""}]}"
commandcode/gpt-5.6-luna,models.dev/opencode-go,gpt-5.6-luna,否,是,"{""context_window"":1050000,""input_modalities"":[""text"",""image"",""pdf""],""max_input_tokens"":922000,""max_output_tokens"":128000,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""none""},{""effort"":""low""},{""effort"":""medium""},{""effort"":""high""},{""effort"":""xhigh""},{""effort"":""max""}]}"
commandcode/gpt-5.6-luna,models.dev/opencode,gpt-5.6-luna,否,是,"{""context_window"":1050000,""input_modalities"":[""text"",""image"",""pdf""],""max_input_tokens"":922000,""max_output_tokens"":128000,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""none""},{""effort"":""low""},{""effort"":""medium""},{""effort"":""high""},{""effort"":""xhigh""},{""effort"":""max""}]}"
commandcode/gpt-5.6-luna,models.dev/pioneer,gpt-5.6-luna,否,是,"{""context_window"":1050000,""input_modalities"":[""text"",""image"",""pdf""],""max_input_tokens"":922000,""max_output_tokens"":128000,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""low""},{""effort"":""medium""},{""effort"":""high""},{""effort"":""xhigh""}]}"
commandcode/gpt-5.6-luna,models.dev/requesty,gpt-5.6-luna,否,是,"{""context_window"":1050000,""input_modalities"":[""text"",""image"",""pdf""],""max_input_tokens"":922000,""max_output_tokens"":128000,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""none""},{""effort"":""low""},{""effort"":""medium""},{""effort"":""high""},{""effort"":""max""}]}"
commandcode/gpt-5.6-luna,models.dev/routing-run,gpt-5.6-luna,否,是,"{""context_window"":1000000,""input_modalities"":[""text"",""image"",""pdf""],""max_input_tokens"":922000,""max_output_tokens"":128000,""output_modalities"":[""text""]}"
commandcode/gpt-5.6-luna,models.dev/sap-ai-core,gpt-5.6-luna,否,是,"{""context_window"":1050000,""input_modalities"":[""text"",""image"",""pdf""],""max_input_tokens"":922000,""max_output_tokens"":128000,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""none""},{""effort"":""low""},{""effort"":""medium""},{""effort"":""high""},{""effort"":""xhigh""},{""effort"":""max""}]}"
commandcode/gpt-5.6-luna,models.dev/vivgrid,gpt-5.6-luna,否,是,"{""context_window"":1050000,""input_modalities"":[""text"",""image"",""pdf""],""max_input_tokens"":922000,""max_output_tokens"":128000,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""none""},{""effort"":""low""},{""effort"":""medium""},{""effort"":""high""},{""effort"":""xhigh""},{""effort"":""max""}]}"
commandcode/gpt-5.6-sol,models.dev/abacus,gpt-5.6-sol,否,是,"{""context_window"":1000000,""input_modalities"":[""text"",""image""],""max_output_tokens"":128000,""output_modalities"":[""text""]}"
commandcode/gpt-5.6-sol,models.dev/agentrouter,gpt-5.6-sol,否,是,"{""context_window"":1050000,""input_modalities"":[""text"",""image"",""pdf""],""max_input_tokens"":922000,""max_output_tokens"":128000,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""none""},{""effort"":""low""},{""effort"":""medium""},{""effort"":""high""},{""effort"":""xhigh""},{""effort"":""max""}]}"
commandcode/gpt-5.6-sol,models.dev/ai-router,gpt-5.6-sol,否,是,"{""context_window"":1050000,""input_modalities"":[""text"",""image"",""pdf""],""max_input_tokens"":922000,""max_output_tokens"":128000,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""none""},{""effort"":""low""},{""effort"":""medium""},{""effort"":""high""},{""effort"":""xhigh""},{""effort"":""max""}]}"
commandcode/gpt-5.6-sol,models.dev/aihubmix,gpt-5.6-sol,否,是,"{""context_window"":1050000,""input_modalities"":[""text"",""image""],""max_input_tokens"":922000,""max_output_tokens"":128000,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""none""},{""effort"":""low""},{""effort"":""medium""},{""effort"":""high""},{""effort"":""xhigh""},{""effort"":""max""}]}"
commandcode/gpt-5.6-sol,models.dev/azure-cognitive-services,gpt-5.6-sol,否,是,"{""context_window"":1050000,""input_modalities"":[""text"",""image"",""pdf""],""max_input_tokens"":922000,""max_output_tokens"":128000,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""none""},{""effort"":""low""},{""effort"":""medium""},{""effort"":""high""},{""effort"":""xhigh""},{""effort"":""max""}]}"
commandcode/gpt-5.6-sol,models.dev/azure,gpt-5.6-sol,否,是,"{""context_window"":1050000,""input_modalities"":[""text"",""image"",""pdf""],""max_input_tokens"":922000,""max_output_tokens"":128000,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""none""},{""effort"":""low""},{""effort"":""medium""},{""effort"":""high""},{""effort"":""xhigh""},{""effort"":""max""}]}"
commandcode/gpt-5.6-sol,models.dev/cortecs,gpt-5.6-sol,否,是,"{""context_window"":1050000,""input_modalities"":[""text"",""image"",""pdf""],""max_input_tokens"":922000,""max_output_tokens"":128000,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""low""},{""effort"":""medium""},{""effort"":""high""}]}"
commandcode/gpt-5.6-sol,models.dev/github-copilot,gpt-5.6-sol,否,是,"{""context_window"":1050000,""input_modalities"":[""text"",""image"",""pdf""],""max_input_tokens"":922000,""max_output_tokens"":128000,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""none""},{""effort"":""low""},{""effort"":""medium""},{""effort"":""high""},{""effort"":""xhigh""},{""effort"":""max""}]}"
commandcode/gpt-5.6-sol,models.dev/llmgateway,gpt-5.6-sol,否,是,"{""context_window"":1050000,""input_modalities"":[""text"",""image"",""pdf""],""max_input_tokens"":922000,""max_output_tokens"":128000,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""none""},{""effort"":""low""},{""effort"":""medium""},{""effort"":""high""},{""effort"":""xhigh""},{""effort"":""max""}]}"
commandcode/gpt-5.6-sol,models.dev/openai,gpt-5.6-sol,是,是,"{""context_window"":1050000,""input_modalities"":[""text"",""image"",""pdf""],""max_input_tokens"":922000,""max_output_tokens"":128000,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""none""},{""effort"":""low""},{""effort"":""medium""},{""effort"":""high""},{""effort"":""xhigh""},{""effort"":""max""}]}"
commandcode/gpt-5.6-sol,models.dev/opencode,gpt-5.6-sol,否,是,"{""context_window"":1050000,""input_modalities"":[""text"",""image"",""pdf""],""max_input_tokens"":922000,""max_output_tokens"":128000,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""none""},{""effort"":""low""},{""effort"":""medium""},{""effort"":""high""},{""effort"":""xhigh""},{""effort"":""max""}]}"
commandcode/gpt-5.6-sol,models.dev/pioneer,gpt-5.6-sol,否,是,"{""context_window"":1050000,""input_modalities"":[""text"",""image"",""pdf""],""max_input_tokens"":922000,""max_output_tokens"":128000,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""low""},{""effort"":""medium""},{""effort"":""high""},{""effort"":""xhigh""}]}"
commandcode/gpt-5.6-sol,models.dev/requesty,gpt-5.6-sol,否,是,"{""context_window"":1050000,""input_modalities"":[""text"",""image"",""pdf""],""max_input_tokens"":922000,""max_output_tokens"":128000,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""none""},{""effort"":""low""},{""effort"":""medium""},{""effort"":""high""},{""effort"":""max""}]}"
commandcode/gpt-5.6-sol,models.dev/routing-run,gpt-5.6-sol,否,是,"{""context_window"":1000000,""input_modalities"":[""text"",""image"",""pdf""],""max_input_tokens"":922000,""max_output_tokens"":128000,""output_modalities"":[""text""]}"
commandcode/gpt-5.6-sol,models.dev/sap-ai-core,gpt-5.6-sol,否,是,"{""context_window"":1050000,""input_modalities"":[""text"",""image"",""pdf""],""max_input_tokens"":922000,""max_output_tokens"":128000,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""none""},{""effort"":""low""},{""effort"":""medium""},{""effort"":""high""},{""effort"":""xhigh""},{""effort"":""max""}]}"
commandcode/gpt-5.6-sol,models.dev/vivgrid,gpt-5.6-sol,否,是,"{""context_window"":1050000,""input_modalities"":[""text"",""image"",""pdf""],""max_input_tokens"":922000,""max_output_tokens"":128000,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""none""},{""effort"":""low""},{""effort"":""medium""},{""effort"":""high""},{""effort"":""xhigh""},{""effort"":""max""}]}"
commandcode/gpt-5.6-sol,models.dev/xpersona,gpt-5.6-sol,否,是,"{""context_window"":372000,""input_modalities"":[""text"",""image""],""max_output_tokens"":128000,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""low""},{""effort"":""medium""},{""effort"":""high""},{""effort"":""xhigh""},{""effort"":""max""}]}"
commandcode/gpt-5.6-terra,models.dev/abacus,gpt-5.6-terra,否,是,"{""context_window"":1000000,""input_modalities"":[""text"",""image""],""max_output_tokens"":128000,""output_modalities"":[""text""]}"
commandcode/gpt-5.6-terra,models.dev/ai-router,gpt-5.6-terra,否,是,"{""context_window"":1050000,""input_modalities"":[""text"",""image"",""pdf""],""max_input_tokens"":922000,""max_output_tokens"":128000,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""none""},{""effort"":""low""},{""effort"":""medium""},{""effort"":""high""},{""effort"":""xhigh""},{""effort"":""max""}]}"
commandcode/gpt-5.6-terra,models.dev/aihubmix,gpt-5.6-terra,否,是,"{""context_window"":1050000,""input_modalities"":[""text"",""image""],""max_input_tokens"":922000,""max_output_tokens"":128000,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""none""},{""effort"":""low""},{""effort"":""medium""},{""effort"":""high""},{""effort"":""xhigh""},{""effort"":""max""}]}"
commandcode/gpt-5.6-terra,models.dev/azure-cognitive-services,gpt-5.6-terra,否,是,"{""context_window"":1050000,""input_modalities"":[""text"",""image"",""pdf""],""max_input_tokens"":922000,""max_output_tokens"":128000,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""none""},{""effort"":""low""},{""effort"":""medium""},{""effort"":""high""},{""effort"":""xhigh""},{""effort"":""max""}]}"
commandcode/gpt-5.6-terra,models.dev/azure,gpt-5.6-terra,否,是,"{""context_window"":1050000,""input_modalities"":[""text"",""image"",""pdf""],""max_input_tokens"":922000,""max_output_tokens"":128000,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""none""},{""effort"":""low""},{""effort"":""medium""},{""effort"":""high""},{""effort"":""xhigh""},{""effort"":""max""}]}"
commandcode/gpt-5.6-terra,models.dev/cortecs,gpt-5.6-terra,否,是,"{""context_window"":1050000,""input_modalities"":[""text"",""image"",""pdf""],""max_input_tokens"":922000,""max_output_tokens"":128000,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""low""},{""effort"":""medium""},{""effort"":""high""}]}"
commandcode/gpt-5.6-terra,models.dev/github-copilot,gpt-5.6-terra,否,是,"{""context_window"":1050000,""input_modalities"":[""text"",""image"",""pdf""],""max_input_tokens"":922000,""max_output_tokens"":128000,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""none""},{""effort"":""low""},{""effort"":""medium""},{""effort"":""high""},{""effort"":""xhigh""},{""effort"":""max""}]}"
commandcode/gpt-5.6-terra,models.dev/llmgateway,gpt-5.6-terra,否,是,"{""context_window"":1050000,""input_modalities"":[""text"",""image"",""pdf""],""max_input_tokens"":922000,""max_output_tokens"":128000,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""none""},{""effort"":""low""},{""effort"":""medium""},{""effort"":""high""},{""effort"":""xhigh""},{""effort"":""max""}]}"
commandcode/gpt-5.6-terra,models.dev/openai,gpt-5.6-terra,是,是,"{""context_window"":1050000,""input_modalities"":[""text"",""image"",""pdf""],""max_input_tokens"":922000,""max_output_tokens"":128000,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""none""},{""effort"":""low""},{""effort"":""medium""},{""effort"":""high""},{""effort"":""xhigh""},{""effort"":""max""}]}"
commandcode/gpt-5.6-terra,models.dev/opencode,gpt-5.6-terra,否,是,"{""context_window"":1050000,""input_modalities"":[""text"",""image"",""pdf""],""max_input_tokens"":922000,""max_output_tokens"":128000,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""none""},{""effort"":""low""},{""effort"":""medium""},{""effort"":""high""},{""effort"":""xhigh""},{""effort"":""max""}]}"
commandcode/gpt-5.6-terra,models.dev/pioneer,gpt-5.6-terra,否,是,"{""context_window"":1050000,""input_modalities"":[""text"",""image"",""pdf""],""max_input_tokens"":922000,""max_output_tokens"":128000,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""low""},{""effort"":""medium""},{""effort"":""high""},{""effort"":""xhigh""}]}"
commandcode/gpt-5.6-terra,models.dev/requesty,gpt-5.6-terra,否,是,"{""context_window"":1050000,""input_modalities"":[""text"",""image"",""pdf""],""max_input_tokens"":922000,""max_output_tokens"":128000,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""none""},{""effort"":""low""},{""effort"":""medium""},{""effort"":""high""},{""effort"":""max""}]}"
commandcode/gpt-5.6-terra,models.dev/routing-run,gpt-5.6-terra,否,是,"{""context_window"":1000000,""input_modalities"":[""text"",""image"",""pdf""],""max_input_tokens"":922000,""max_output_tokens"":128000,""output_modalities"":[""text""]}"
commandcode/gpt-5.6-terra,models.dev/sap-ai-core,gpt-5.6-terra,否,是,"{""context_window"":1050000,""input_modalities"":[""text"",""image"",""pdf""],""max_input_tokens"":922000,""max_output_tokens"":128000,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""none""},{""effort"":""low""},{""effort"":""medium""},{""effort"":""high""},{""effort"":""xhigh""},{""effort"":""max""}]}"
commandcode/gpt-5.6-terra,models.dev/vivgrid,gpt-5.6-terra,否,是,"{""context_window"":1050000,""input_modalities"":[""text"",""image"",""pdf""],""max_input_tokens"":922000,""max_output_tokens"":128000,""output_modalities"":[""text""],""reasoning_levels"":[{""effort"":""none""},{""effort"":""low""},{""effort"":""medium""},{""effort"":""high""},{""effort"":""xhigh""},{""effort"":""max""}]}"
